Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202012,06,227000,037,1505,40886 ,00000 ,32769 ,348,31080, , ,90260      ,4,9,12,Lawndale,23,23,6365289,0,0,0,0,0,0,0,0,0,23,23,6365289,0,0,0,0,0,0,0,0,0
202012,06,228000,073,1512,41124 ,00000 ,25320 ,999,41740, , ,91945      ,4,9,12,Lemon Grove,22,22,4438911,0,0,0,0,0,0,0,0,0,22,22,4438911,0,0,0,0,0,0,0,0,0
202012,06,230000,061,1535,41474 ,00000 ,42819 ,472,40900, , ,95648      ,4,9,12,Lincoln,546,546,170147750,0,0,0,0,0,0,0,0,0,546,546,170147750,0,0,0,0,0,0,0,0,0
202012,06,233000,001,1570,41992 ,00000 ,80968 ,488,41860, ,1,94550      ,4,9,11,Livermore,56,56,17593814,0,0,0,2,8,1955529,7,35,9555735,53,53,16740857,0,0,0,2,8,1955529,6,30,8417610
202012,06,234000,047,1575,42006 ,00000 ,13058 ,488,32900, , ,95334      ,4,9,10,Livingston,101,101,22022815,0,0,0,0,0,0,0,0,0,88,88,19185015,0,0,0,0,0,0,0,0,0
202012,06,236000,071,1588,42370 ,00000 ,23261 ,348,40140, , ,92354      ,4,9,0,Loma Linda,21,21,5212992,0,0,0,0,0,0,11,60,3310344,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,237000,037,4146,42468 ,00000 ,20256 ,348,31080, , ,918021460  ,4,9,12,Lomita,5,5,1278000,1,2,500000,1,3,1060990,3,230,34835290,5,5,1278000,1,2,500000,1,3,1060990,3,230,34835290
202012,06,239000,037,1610,43000 ,00000 ,462257 ,348,31080, ,1,908024664  ,4,9,11,Long Beach,174,174,10893416,2,4,148163,1,3,513240,8,659,96715692,163,163,9030171,0,0,0,0,0,0,4,537,71544105
202012,06,240000,061,1612,43140 ,00000 ,6430 ,472,40900, , ,956501330  ,4,9,1,Loomis town,4,4,4223658,0,0,0,0,0,0,0,0,0,1,1,1350000,0,0,0,0,0,0,0,0,0
202012,06,241000,059,4200,43224 ,00000 ,11449 ,348,31080, , ,90720      ,4,9,12,Los Alamitos,2,2,425000,2,4,871375,6,24,5377929,2,107,17200000,2,2,425000,2,4,871375,6,24,5377929,2,107,17200000
202012,06,242000,085,1620,43280 ,00000 ,28976 ,488,41940, , ,94022      ,4,9,12,Los Altos,49,49,36363125,0,0,0,0,0,0,0,0,0,49,49,36363125,0,0,0,0,0,0,0,0,0
202012,06,243000,085,1625,43294 ,00000 ,7922 ,488,41940, , ,94022      ,4,9,12,Los Altos Hills town,1,1,882710,0,0,0,0,0,0,0,0,0,1,1,882710,0,0,0,0,0,0,0,0,0
202012,06,244000,037,1630,44000 ,00000 ,3792621 ,348,31080, ,1,90012      ,4,9,12,Los Angeles,1854,1854,615101650,513,1026,200890903,0,0,0,184,9412,1994059177,1854,1854,615101650,513,1026,200890903,0,0,0,184,9412,1994059177
202012,06,245000,037,    ,99990 ,00000 ,1057426 ,348,31080, , ,918021460  ,4,9,12,Los Angeles County Unincorporated Area,554,554,159319307,11,22,7042067,11,40,9177399,15,391,64018767,554,554,159319307,11,22,7042067,11,40,9177399,15,391,64018767
202012,06,247000,085,1640,44112 ,00000 ,29413 ,488,41940, , ,95030      ,4,9,12,Los Gatos town,47,47,23167319,0,0,0,1,3,720859,5,54,6375009,47,47,23167319,0,0,0,1,3,720859,5,54,6375009
202012,06,249000,037,1660,44574 ,00000 ,69772 ,348,31080, , ,90262      ,4,9,9,Lynwood,5,5,553000,0,0,0,0,0,0,0,0,0,2,2,106000,0,0,0,0,0,0,0,0,0
202012,06,250000,039,1680,45022 ,00000 ,61416 ,260,31460, ,1,93637      ,4,9,11,Madera,185,185,42869558,0,0,0,0,0,0,7,106,17063277,170,170,40512114,0,0,0,0,0,0,7,106,17063277
202012,06,251000,039,    ,99990 ,00000 ,70729 ,260,31460, , ,93637      ,4,9,11,Madera County Unincorporated Area,556,556,289842737,0,0,0,0,0,0,0,0,0,531,531,282361367,0,0,0,0,0,0,0,0,0
202012,06,251500,037,1685,45246 ,00000 ,12645 ,348,31080, , ,902654865  ,4,9,12,Malibu,150,150,205322054,0,0,0,0,0,0,0,0,0,150,150,205322054,0,0,0,0,0,0,0,0,0
202012,06,252000,051,1687,45358 ,00000 ,8234 ,999,99999, , ,93546      ,4,9,11,Mammoth Lakes town,46,46,17209290,0,0,0,1,4,250000,0,0,0,43,43,16384087,0,0,0,1,4,250000,0,0,0
202012,06,253000,037,1690,45400 ,00000 ,35135 ,348,31080, , ,90266      ,4,9,12,Manhattan Beach,58,58,35437393,0,0,0,1,3,934740,0,0,0,58,58,35437393,0,0,0,1,3,934740,0,0,0
202012,06,254000,077,4434,45484 ,00000 ,67096 ,488,44700, , ,95337      ,4,9,11,Manteca,630,630,207690421,0,0,0,0,0,0,2,33,3592315,575,575,189800925,0,0,0,0,0,0,1,12,900000
202012,06,256000,041,    ,99990 ,00000 ,67427 ,488,41860, , ,94903      ,4,9,12,Marin County Unincorporated Area,29,29,17646383,0,0,0,0,0,0,0,0,0,29,29,17646383,0,0,0,0,0,0,0,0,0
202012,06,259000,013,1710,46114 ,00000 ,35824 ,488,41860, , ,945532394  ,4,9,12,Martinez,6,6,428000,0,0,0,0,0,0,1,12,1510000,6,6,428000,0,0,0,0,0,0,1,12,1510000
202012,06,261000,037,1730,46492 ,00000 ,27395 ,348,31080, , ,90270      ,4,9,11,Maywood,10,10,1446659,1,2,420582,0,0,0,0,0,0,10,10,1446659,1,2,420582,0,0,0,0,0,0
202012,06,263000,045,    ,99990 ,00000 ,59156 ,999,99999,2, ,95482      ,4,9,0,Mendocino County Unincorporated Area,130,130,14776365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,264000,019,1740,46828 ,00000 ,11014 ,260,23420, , ,93640      ,4,9,0,Mendota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,265000,081,1745,46870 ,00000 ,32026 ,488,41860, , ,94025      ,4,9,12,Menlo Park,12,12,19913780,0,0,0,0,0,0,0,0,0,12,12,19913780,0,0,0,0,0,0,0,0,0
202012,06,265300,065,1743,46842 ,00000 ,77519 ,348,40140, , ,92586      ,4,9,12,Menifee,1410,1410,435817005,0,0,0,6,24,4841872,3,18,3570521,1410,1410,435817005,0,0,0,6,24,4841872,3,18,3570521
202012,06,267000,047,    ,99990 ,00000 ,89167 ,488,32900, , ,95340      ,4,9,11,Merced County Unincorporated Area,62,62,16064227,0,0,0,0,0,0,0,0,0,49,49,13328828,0,0,0,0,0,0,0,0,0
202012,06,268000,041,1765,47710 ,00000 ,13903 ,488,41860, , ,94941      ,4,9,0,Mill Valley,26,26,17787751,7,14,10718750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,269000,081,1760,47486 ,00000 ,21532 ,488,41860, , ,94030      ,4,9,0,Millbrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,270000,085,1770,47766 ,00000 ,66790 ,488,41940, ,1,950355479  ,4,9,12,Milpitas,55,55,14511521,0,0,0,0,0,0,3,354,52295084,55,55,14511521,0,0,0,0,0,0,3,354,52295084
202012,06,271000,059,1786,48256 ,00000 ,93305 ,348,31080, , ,92691      ,4,9,12,Mission Viejo,14,14,4421392,0,0,0,0,0,0,5,25,6252085,14,14,4421392,0,0,0,0,0,0,5,25,6252085
202012,06,275000,037,1800,48648 ,00000 ,36590 ,348,31080, , ,910165107  ,4,9,5,Monrovia,20,20,2651611,1,2,500000,0,0,0,0,0,0,8,8,686117,1,2,500000,0,0,0,0,0,0
202012,06,277000,071,1815,48788 ,00000 ,36664 ,348,40140, , ,91763      ,4,9,12,Montclair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,278000,085,1835,48956 ,00000 ,3341 ,488,41940, , ,95030      ,4,9,12,Monte Sereno,44,44,33857756,0,0,0,0,0,0,0,0,0,44,44,33857756,0,0,0,0,0,0,0,0,0
202012,06,279000,037,1820,48816 ,00000 ,62500 ,348,31080, , ,90640      ,4,9,5,Montebello,10,10,3135433,0,0,0,0,0,0,0,0,0,3,3,288498,0,0,0,0,0,0,0,0,0
202012,06,281000,053,    ,99990 ,00000 ,100213 ,999,41500, , ,93901      ,4,9,12,Monterey County Unincorporated Area,86,86,25289725,0,0,0,2,8,1189091,12,160,19616160,86,86,25289725,0,0,0,2,8,1189091,12,160,19616160
202012,06,282000,037,1830,48914 ,00000 ,60269 ,348,31080, , ,91754      ,4,9,12,Monterey Park,10,10,2564675,1,2,471666,0,0,0,0,0,0,10,10,2564675,1,2,471666,0,0,0,0,0,0
202012,06,285000,065,1849,49270 ,00000 ,193365 ,348,40140, , ,925520805  ,4,9,12,Moreno Valley,186,186,43122609,1,2,274041,5,19,2907250,19,255,31767528,186,186,43122609,1,2,274041,5,19,2907250,19,255,31767528
202012,06,286000,085,1850,49278 ,00000 ,37882 ,488,41940, , ,95037      ,4,9,10,Morgan Hill,57,57,21626206,3,6,1778443,0,0,0,1,5,1364182,31,31,13473308,0,0,0,0,0,0,0,0,0
202012,06,289000,085,1863,49670 ,00000 ,74066 ,488,41940, ,1,94039      ,4,9,0,Mountain View,87,87,30506122,0,0,0,5,16,4240687,19,433,72405168,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,290000,065,1877,50076 ,00000 ,103466 ,348,40140, , ,92562      ,4,9,12,Murrieta,136,136,34550107,0,0,0,4,12,1736126,15,84,10401897,136,136,34550107,0,0,0,4,12,1736126,15,84,10401897
202012,06,293000,073,1885,50398 ,00000 ,58582 ,999,41740, , ,919504397  ,4,9,12,National City,6,6,1381426,0,0,0,1,3,495000,4,296,52080328,6,6,1381426,0,0,0,1,3,495000,4,296,52080328
202012,06,294000,071,1890,50734 ,00000 ,4844 ,348,40140, , ,92363      ,4,9,12,Needles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,296000,057,    ,99990 ,00000 ,66656 ,999,99999,2, ,95959      ,4,9,12,Nevada County Unincorporated Area,315,315,67680570,1,2,622289,0,0,0,0,0,0,315,315,67680570,1,2,622289,0,0,0,0,0,0
202012,06,297000,001,1900,50916 ,00000 ,42573 ,488,41860, , ,94560      ,4,9,0,Newark,294,294,89972660,0,0,0,8,26,7424828,17,141,36668349,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,299000,059,1912,51182 ,00000 ,85186 ,348,31080, ,1,92660      ,4,9,0,Newport Beach,137,137,113874360,24,48,16000287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,300000,065,1919,51560 ,00000 ,27063 ,348,40140, , ,92860      ,4,9,12,Norco,3,3,1265573,0,0,0,0,0,0,0,0,0,3,3,1265573,0,0,0,0,0,0,0,0,0
202012,06,301000,037,1950,52526 ,00000 ,105549 ,348,31080, , ,90650      ,4,9,6,Norwalk,6,6,1437789,0,0,0,0,0,0,0,0,0,2,2,419657,0,0,0,0,0,0,0,0,0
202012,06,302000,041,1955,52582 ,00000 ,51904 ,488,41860, , ,94945      ,4,9,10,Novato,27,27,9370986,0,0,0,0,0,0,2,11,2364269,13,13,5453998,0,0,0,0,0,0,0,0,0
202012,06,304000,001,1970,53000 ,00000 ,390724 ,488,41860, ,1,94612      ,4,9,12,Oakland,86,86,27234126,7,14,3670113,2,6,973827,8,842,212894976,86,86,27234126,7,14,3670113,2,6,973827,8,842,212894976
202012,06,304100,013,1975,53070 ,00000 ,35432 ,488,41860, , ,94561      ,4,9,12,Oakley,326,326,84562141,0,0,0,0,0,0,1,130,11845009,326,326,84562141,0,0,0,0,0,0,1,130,11845009
202012,06,305000,073,1990,53322 ,00000 ,167086 ,999,41740, , ,92054      ,4,9,12,Oceanside,45,45,11776221,15,30,5429720,19,63,8657204,18,96,10082656,45,45,11776221,15,30,5429720,19,63,8657204,18,96,10082656
202012,06,307000,071,2005,53896 ,00000 ,163924 ,348,40140, ,1,91764      ,4,9,12,Ontario,645,645,136787714,0,0,0,0,0,0,9,94,10785928,645,645,136787714,0,0,0,0,0,0,9,94,10785928
202012,06,308000,059,2015,53980 ,00000 ,136416 ,348,31080, ,1,92866      ,4,9,12,Orange,40,40,5687380,0,0,0,0,0,0,0,0,0,40,40,5687380,0,0,0,0,0,0,0,0,0
202012,06,309000,059,    ,99990 ,00000 ,121160 ,348,31080, , ,92701      ,4,9,12,Orange County Unincorporated Area,156,156,51552375,11,22,4793419,0,0,0,0,0,0,156,156,51552375,11,22,4793419,0,0,0,0,0,0
202012,06,310000,019,2020,54008 ,00000 ,9078 ,260,23420, , ,93646      ,4,9,12,Orange Cove,1,1,358475,0,0,0,0,0,0,0,0,0,1,1,358475,0,0,0,0,0,0,0,0,0
202012,06,313000,007,2045,54386 ,00000 ,15546 ,999,17020, , ,95965      ,4,9,12,Oroville,64,64,14693000,0,0,0,0,0,0,0,0,0,64,64,14693000,0,0,0,0,0,0,0,0,0
202012,06,314000,111,2050,54652 ,00000 ,197899 ,348,37100, ,1,93030      ,4,9,12,Oxnard,36,36,12101312,2,4,1134251,7,21,6316200,4,278,69155766,36,36,12101312,2,4,1134251,7,21,6316200,4,278,69155766
202012,06,316000,081,2060,54806 ,00000 ,37234 ,488,41860, , ,94044      ,4,9,12,Pacifica,1,1,600000,0,0,0,0,0,0,0,0,0,1,1,600000,0,0,0,0,0,0,0,0,0
202012,06,317000,065,2080,55184 ,00000 ,48445 ,348,40140, ,1,92260      ,4,9,12,Palm Desert,49,49,30685271,0,0,0,0,0,0,0,0,0,49,49,30685271,0,0,0,0,0,0,0,0,0
202012,06,318000,065,2085,55254 ,00000 ,44552 ,348,40140, , ,92263      ,4,9,12,Palm Springs,117,117,40366808,0,0,0,0,0,0,1,15,3347427,117,117,40366808,0,0,0,0,0,0,1,15,3347427
202012,06,319000,037,2072,55156 ,00000 ,152750 ,348,31080, , ,93550      ,4,9,12,Palmdale,237,237,55356786,0,0,0,0,0,0,0,0,0,237,237,55356786,0,0,0,0,0,0,0,0,0
202012,06,320000,085,2090,55282 ,00000 ,64403 ,488,41940, ,1,94301      ,4,9,12,Palo Alto,87,87,64780614,0,0,0,0,0,0,2,116,48163777,87,87,64780614,0,0,0,0,0,0,2,116,48163777
202012,06,321000,037,2095,55380 ,00000 ,13438 ,348,31080, , ,90274      ,4,9,1,Palos Verdes Estates,22,22,16071381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,323000,037,2105,55618 ,00000 ,54098 ,348,31080, , ,90723      ,4,9,12,Paramount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,324000,019,2120,55856 ,00000 ,14494 ,260,23420, , ,936482433  ,4,9,12,Parlier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,325000,037,5508,56000 ,00000 ,137122 ,348,31080, ,1,911011704  ,4,9,10,Pasadena,23,23,6017829,3,6,1992368,0,0,0,9,307,70795313,17,17,4419381,2,4,1476034,0,0,0,7,278,64623825
202012,06,328000,065,5568,56700 ,00000 ,68386 ,348,40140, , ,925702200  ,4,9,0,Perris,145,145,26224795,0,0,0,0,0,0,5,25,1737955,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,330000,037,2145,56924 ,00000 ,62942 ,348,31080, , ,906601016  ,4,9,11,Pico Rivera,38,38,2027376,6,12,2383546,1,4,940186,1,5,1106277,38,38,2027376,6,12,2383546,1,4,940186,1,5,1106277
202012,06,331000,001,2150,56938 ,00000 ,10667 ,488,41860, , ,94611      ,4,9,12,Piedmont,7,7,2515000,0,0,0,0,0,0,0,0,0,7,7,2515000,0,0,0,0,0,0,0,0,0
202012,06,332000,013,2160,57288 ,00000 ,18390 ,488,41860, , ,94564      ,4,9,11,Pinole,4,4,567000,0,0,0,1,3,378000,0,0,0,4,4,567000,0,0,0,1,3,378000,0,0,0
202012,06,334000,013,2175,57456 ,00000 ,63264 ,488,41860, , ,94565      ,4,9,12,Pittsburg,101,101,19927127,0,0,0,1,4,1079512,5,80,21201895,101,101,19927127,0,0,0,1,4,1079512,5,80,21201895
202012,06,335000,059,2195,57526 ,00000 ,50533 ,348,31080, , ,92870      ,4,9,12,Placentia,11,11,2092368,0,0,0,0,0,0,0,0,0,11,11,2092368,0,0,0,0,0,0,0,0,0
202012,06,336000,061,    ,99990 ,00000 ,108128 ,472,40900, , ,95603      ,4,9,12,Placer County Unincorporated Area,361,361,177654460,9,18,3530814,0,0,0,14,152,22442994,361,361,177654460,9,18,3530814,0,0,0,14,152,22442994
202012,06,337000,017,2200,57540 ,00000 ,10389 ,472,40900, , ,95667      ,4,9,12,Placerville,4,4,466108,0,0,0,0,0,0,0,0,0,4,4,466108,0,0,0,0,0,0,0,0,0
202012,06,338000,013,2210,57764 ,00000 ,33152 ,488,41860, , ,94523      ,4,9,12,Pleasant Hill,14,14,4583572,1,2,343236,0,0,0,0,0,0,14,14,4583572,1,2,343236,0,0,0,0,0,0
202012,06,339000,001,2215,57792 ,00000 ,70285 ,488,41860, ,1,94566      ,4,9,0,Pleasanton,72,72,38507101,3,6,1721209,0,0,0,7,41,6700192,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,340000,063,    ,99990 ,00000 ,17903 ,999,99999, , ,959719143  ,4,9,12,Plumas County Unincorporated Area,40,40,7639179,0,0,0,0,0,0,0,0,0,40,40,7639179,0,0,0,0,0,0,0,0,0
202012,06,343000,037,2230,58072 ,00000 ,149058 ,348,31080, , ,91766      ,4,9,12,Pomona,135,135,23645267,0,0,0,0,0,0,2,345,37990606,135,135,23645267,0,0,0,0,0,0,2,345,37990606
202012,06,345000,107,2245,58240 ,00000 ,54165 ,999,47300, , ,93257      ,4,9,12,Porterville,112,112,32923411,2,4,526240,8,32,4662735,2,24,1850000,112,112,32923411,2,4,526240,8,32,4662735,2,24,1850000
202012,06,346000,063,2255,58352 ,00000 ,2104 ,999,99999, , ,96122      ,4,9,12,Portola,2,2,593668,0,0,0,0,0,0,0,0,0,2,2,593668,0,0,0,0,0,0,0,0,0
202012,06,347000,081,2257,58380 ,00000 ,4353 ,488,41860, , ,94028      ,4,9,12,Portola Valley town,7,7,5113200,0,0,0,0,0,0,0,0,0,7,7,5113200,0,0,0,0,0,0,0,0,0
202012,06,348000,073,2260,58520 ,00000 ,47811 ,999,41740, ,1,92064      ,4,9,12,Poway,25,25,8403105,0,0,0,2,7,1841871,1,44,4739662,25,25,8403105,0,0,0,2,7,1841871,1,44,4739662
202012,06,348900,067,2277,59444 ,00000 ,64776 ,472,40900, ,1,956706111  ,4,9,12,Rancho Cordova,572,572,164435711,0,0,0,0,0,0,0,0,0,572,572,164435711,0,0,0,0,0,0,0,0,0
202012,06,349000,071,2278,59451 ,00000 ,165269 ,348,40140, , ,91730      ,4,9,12,Rancho Cucamonga,134,134,27850483,0,0,0,19,75,12793798,16,113,16729716,134,134,27850483,0,0,0,19,75,12793798,16,113,16729716
202012,06,350000,065,2281,59500 ,00000 ,17218 ,348,40140, , ,92270      ,4,9,12,Rancho Mirage,224,224,72002827,0,0,0,0,0,0,0,0,0,224,224,72002827,0,0,0,0,0,0,0,0,0
202012,06,351000,037,2284,59514 ,00000 ,41643 ,348,31080, , ,90274      ,4,9,12,Rancho Palos Verdes,3,3,2513435,0,0,0,0,0,0,0,0,0,3,3,2513435,0,0,0,0,0,0,0,0,0
202012,06,351500,059,2288,59587 ,00000 ,47853 ,348,31080, , ,926882824  ,4,9,12,Rancho Santa Margarita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,353000,089,2296,59920 ,00000 ,89861 ,454,39820, ,1,96001      ,4,9,12,Redding,210,210,62229216,0,0,0,1,4,518276,0,0,0,210,210,62229216,0,0,0,1,4,518276,0,0,0
202012,06,354000,071,2297,59962 ,00000 ,68747 ,348,40140, ,1,92373      ,4,9,5,Redlands,98,98,26801999,0,0,0,0,0,0,0,0,0,26,26,5218763,0,0,0,0,0,0,0,0,0
202012,06,355000,037,2300,60018 ,00000 ,66748 ,348,31080, , ,90277      ,4,9,12,Redondo Beach,34,34,12667387,0,0,0,4,12,3671327,0,0,0,34,34,12667387,0,0,0,4,12,3671327,0,0,0
202012,06,356000,081,2305,60102 ,00000 ,76815 ,488,41860, ,1,940640391  ,4,9,3,Redwood City,55,55,16010172,0,0,0,0,0,0,9,90,22367009,17,17,4525000,0,0,0,0,0,0,0,0,0
202012,06,357000,019,2315,60242 ,00000 ,24194 ,260,23420, , ,93654      ,4,9,11,Reedley,14,14,2982011,0,0,0,0,0,0,0,0,0,13,13,2797005,0,0,0,0,0,0,0,0,0
202012,06,358000,071,2320,60466 ,00000 ,99171 ,348,40140, , ,92376      ,4,9,2,Rialto,42,42,10696037,0,0,0,0,0,0,1,6,555376,1,1,54522,0,0,0,0,0,0,0,0,0
202012,06,359000,013,2330,60620 ,00000 ,103701 ,488,41860, , ,94804      ,4,9,12,Richmond,137,137,23887748,0,0,0,1,3,250000,0,0,0,137,137,23887748,0,0,0,1,3,250000,0,0,0
202012,06,364000,099,2360,61068 ,00000 ,22678 ,488,33700, , ,95367      ,4,9,12,Riverbank,30,30,7665910,0,0,0,0,0,0,0,0,0,30,30,7665910,0,0,0,0,0,0,0,0,0
202012,06,365000,065,2370,62000 ,00000 ,303871 ,348,40140, ,1,92522      ,4,9,12,Riverside,180,180,35371652,0,0,0,0,0,0,7,164,16031348,180,180,35371652,0,0,0,0,0,0,7,164,16031348
202012,06,366000,065,    ,99990 ,00000 ,504392 ,348,40140, , ,92501      ,4,9,12,Riverside County Unincorporated Area,2524,2524,705857079,0,0,0,0,0,0,1,11,162216,2524,2524,705857079,0,0,0,0,0,0,1,11,162216
202012,06,367000,061,2375,62364 ,00000 ,56974 ,472,40900, , ,95677      ,4,9,12,Rocklin,424,424,164683549,0,0,0,0,0,0,0,0,0,424,424,164683549,0,0,0,0,0,0,0,0,0
202012,06,368000,097,2377,62546 ,00000 ,40971 ,488,42220, , ,949282411  ,4,9,6,Rohnert Park,213,213,41156087,0,0,0,0,0,0,0,0,0,111,111,20269941,0,0,0,0,0,0,0,0,0
202012,06,369000,037,2385,62602 ,00000 ,1860 ,348,31080, , ,918021460  ,4,9,12,Rolling Hills,1,1,2300000,0,0,0,0,0,0,0,0,0,1,1,2300000,0,0,0,0,0,0,0,0,0
202012,06,370000,037,2387,62644 ,00000 ,8067 ,348,31080, , ,918021460  ,4,9,12,Rolling Hills Estates,1,1,713000,0,0,0,0,0,0,0,0,0,1,1,713000,0,0,0,0,0,0,0,0,0
202012,06,371000,037,2400,62896 ,00000 ,53764 ,348,31080, , ,91770      ,4,9,9,Rosemead,64,64,9958364,3,6,791944,0,0,0,1,5,570443,44,44,6271964,1,2,91124,0,0,0,0,0,0
202012,06,372000,061,2405,62938 ,00000 ,118788 ,472,40900, ,1,95678      ,4,9,12,Roseville,1264,1264,329617278,0,0,0,0,0,0,10,372,46468959,1264,1264,329617278,0,0,0,0,0,0,10,372,46468959
202012,06,373000,041,2407,62980 ,00000 ,2415 ,488,41860, , ,94957      ,4,9,12,Ross town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202012,06,374000,067,2420,64000 ,00000 ,466488 ,472,40900, ,1,95811      ,4,9,12,Sacramento,935,935,259703389,41,82,11405097,23,89,17971250,58,2478,437005965,935,935,259703389,41,82,11405097,23,89,17971250,58,2478,437005965
202012,06,375000,067,    ,99990 ,00000 ,554554 ,472,40900, , ,95827      ,4,9,12,Sacramento County Unincorporated Area,636,636,186808564,0,0,0,0,0,0,0,0,0,636,636,186808564,0,0,0,0,0,0,0,0,0
202012,06,376000,053,2435,64224 ,00000 ,150441 ,999,41500, ,1,93901      ,4,9,12,Salinas,96,96,19230935,0,0,0,0,0,0,6,109,5398795,96,96,19230935,0,0,0,0,0,0,6,109,5398795
202012,06,377000,041,2445,64434 ,00000 ,12336 ,488,41860, , ,94960      ,4,9,12,San Anselmo town,15,15,4842100,0,0,0,0,0,0,0,0,0,15,15,4842100,0,0,0,0,0,0,0,0,0
202012,06,378000,069,    ,99990 ,00000 ,18479 ,488,41940, , ,95023      ,4,9,11,San Benito County Unincorporated Area,154,154,48911252,0,0,0,0,0,0,0,0,0,129,129,41883383,0,0,0,0,0,0,0,0,0
202012,06,379000,071,2450,65000 ,00000 ,209924 ,348,40140, ,1,924180001  ,4,9,11,San Bernardino,25,25,5343531,2,4,402684,0,0,0,0,0,0,19,19,3478780,2,4,402684,0,0,0,0,0,0
202012,06,380000,071,    ,99990 ,00000 ,291776 ,348,40140, , ,924150187  ,4,9,12,San Bernardino County Unincorporated Area,538,538,149421319,1,2,355932,13,51,8640660,7,122,18155807,538,538,149421319,1,2,355932,13,51,8640660,7,122,18155807
202012,06,381000,081,2455,65028 ,00000 ,41114 ,488,41860, , ,94066      ,4,9,12,San Bruno,17,17,8756135,0,0,0,0,0,0,0,0,0,17,17,8756135,0,0,0,0,0,0,0,0,0
202012,06,382000,111,2460,65042 ,00000 ,106433 ,348,37100, ,1,93002      ,4,9,12,San Buenaventura,6,6,1537129,3,6,1459883,3,9,1983175,23,342,39903619,6,6,1537129,3,6,1459883,3,9,1983175,23,342,39903619
202012,06,383000,081,2465,65070 ,00000 ,28406 ,488,41860, , ,940703085  ,4,9,12,San Carlos,28,28,6756332,0,0,0,1,4,1972578,0,0,0,28,28,6756332,0,0,0,1,4,1972578,0,0,0
202012,06,384000,059,2470,65084 ,00000 ,63522 ,348,31080, , ,92673      ,4,9,12,San Clemente,20,20,6600840,2,4,1218175,0,0,0,0,0,0,20,20,6600840,2,4,1218175,0,0,0,0,0,0
202012,06,385000,073,2475,66000 ,00000 ,1307402 ,999,41740, ,1,921014154  ,4,9,12,San Diego,445,445,129487250,19,38,7141951,46,156,26964005,80,4043,761888181,445,445,129487250,19,38,7141951,46,156,26964005,80,4043,761888181
202012,06,386000,073,    ,99990 ,00000 ,486604 ,999,41740, , ,92123      ,4,9,12,San Diego County Unincorporated Area,842,842,308479441,4,8,1970241,0,0,0,0,0,0,842,842,308479441,4,8,1970241,0,0,0,0,0,0
202012,06,387000,037,2477,66070 ,00000 ,33371 ,348,31080, , ,91773      ,4,9,12,San Dimas,18,18,6755595,0,0,0,0,0,0,0,0,0,18,18,6755595,0,0,0,0,0,0,0,0,0
202012,06,388000,037,2480,66140 ,00000 ,23645 ,348,31080, , ,91340      ,4,9,6,San Fernando,88,88,4740451,1,2,200000,3,9,2250000,0,0,0,56,56,3225700,1,2,200000,0,0,0,0,0,0
202012,06,389000,075,2485,67000 ,00000 ,805235 ,488,41860, ,1,94103      ,4,9,12,San Francisco,21,21,5832607,6,12,3021795,5,16,6459947,27,1955,770759604,21,21,5832607,6,12,3021795,5,16,6459947,27,1955,770759604
202012,06,390000,037,2490,67042 ,00000 ,39718 ,348,31080, , ,917780130  ,4,9,11,San Gabriel,42,42,10184978,4,8,2240592,3,9,2181304,2,136,21821467,41,41,10046733,4,8,2240592,3,9,2181304,2,136,21821467
